"","Id","Date","count(*)"
"17657","Sdw4NS_W-goBI53vfMJ4sQ","10/9/2015",1
"17658","Se3muCGdiX-S7vwthQCNHw","12/2/2014",1
"17659","SeODjB-5wUbM-XknhragXQ","7/3/2013",1
"17660","SeQniR4UAqBhlZJrdM-1Hw","7/1/2015",1
"17661","SeotwvgsDwJjlIDT6G_7yA","5/3/2012",1
"17662","Set-Ka6o2JfchPiu4Y11WQ","1/27/2016",1
"17663","Set-Ka6o2JfchPiu4Y11WQ","8/1/2015",1
"17664","SetdwQ0-s_UWMoJ_tTQSew","9/1/2013",1
"17665","Sf6_xPYbNIKCTBqOvTLghg","1/7/2013",1
"17666","SfGhh26XCim3ihw533R5vw","3/28/2016",1
"17667","SfLXN035tn7VQWBvkC-vVw","3/29/2016",1
"17668","SfLxOK4toOI-ugZZvXS0Bw","7/21/2015",1
"17669","SfMmNH07RcUcDsMC-6ryQA","7/12/2015",1
"17670","SfOSejPXwhT25cy-6Me3Yg","3/28/2015",1
"17671","SfgQijzMM8bxSGjbEUk_ng","11/24/2013",1
"17672","SfgQijzMM8bxSGjbEUk_ng","11/7/2009",1
"17673","Sfr4CxMoNUtqlDMAYEDIFg","11/13/2015",1
"17674","Sg0GXm8fd7L6Gl1b0v6_8g","3/11/2013",1
"17675","Sg2H4mnJv7nd44kiNATQhw","10/4/2015",1
"17676","Sg7pZ79KaunBRmUdg_Ln5g","3/26/2015",1
"17677","Sg9LJr0txpbAwMGDWd1uIg","9/19/2009",1
"17678","SgDMe8XSqfyfXdbocdJ4Tg","1/19/2014",1
"17679","SgTNugdoSAET8q9r2TlfYw","12/22/2014",1
"17680","Sgl9E_nrlzxsZgUhAv2obw","10/13/2015",1
"17681","Sgn7SBkhDrafHz8y7GFdVA","12/30/2015",1
"17682","SgpuUSG0kl2W1fr4MwKE2g","1/31/2015",1
"17683","Sh-o6k5tgEv_xFrzsfJdsw","11/6/2013",1
"17684","ShVADJNlva0dqvQWwgL5yA","7/1/2013",1
"17685","Sh_BDh93o2Ro1eWu2rADNQ","12/4/2015",1
"17686","SiE1p4naVMYvXNLeNA_61g","6/14/2015",1
"17687","SiGzEu4YVtwsTk7XH9AaOA","10/28/2015",1
"17688","SisSPtpNt5EHsZh_pWrjZQ","5/18/2015",1
"17689","SiwE_2SC1ly2N-bCWYQjbA","1/24/2015",1
"17690","Sj3ky1lhpl_leNoWHxmyXA","1/29/2013",1
"17691","Sj47QBFljaToj6bZ4lWKMA","4/22/2012",1
"17692","Sj47QBFljaToj6bZ4lWKMA","7/25/2013",1
"17693","Sj47QBFljaToj6bZ4lWKMA","7/26/2013",1
"17694","SjAY2RrwJnJE_8tAccw7lA","12/6/2015",1
"17695","SjKSqmZnIaLqwXkvrybjUg","3/12/2013",1
"17696","SjZLrwaNOrnF1C25fxjlhA","2/20/2016",1
"17697","Sj_uWh3UkvcukqpEA1WgTA","3/29/2016",1
"17698","SjhIvMxMG75fyVZhekCdIQ","4/22/2011",1
"17699","Sk3DnK90wI06uLKFOLtDFA","8/5/2015",1
"17700","Sk6DDdTLTlkieQbivhTDTA","2/23/2016",1
"17701","SkW6nm9ifSe2r-BXbElc_Q","9/29/2015",1
"17702","Sk_2Br1PrZAqTRP8u3FO6g","11/18/2015",1
"17703","SkcJaXqueyfNJt1ThRvLuw","6/21/2015",1
"17704","Sl-J2ZIdqXF8Sdiz5yqcwg","4/15/2015",1
"17705","Sl1ADDDinawvMHsmzlhIUg","5/31/2015",1
"17706","Sl1pz5DyVuZv6Gmm5QVWmA","11/29/2014",1
"17707","SlE68_betrzRt4sQzcw14A","11/6/2014",1
"17708","SlMue_CaH_RBEFfvGc2Hhg","3/22/2016",1
"17709","SlR1XFcEiXJhPhSeEoHEyw","2/22/2016",1
"17710","SlT-olKKtH4anMiWyUGOsw","12/10/2014",1
"17711","SlT-olKKtH4anMiWyUGOsw","12/9/2014",1
"17712","SlXk-dPbu3pBYOvt3ts87A","8/23/2014",1
"17713","SlZfD9a7zveDMrjRUHqvtA","5/18/2015",1
"17714","Slby1ebAg1Kr_n7cxg0MRg","2/3/2016",1
"17715","Sle1JKhl2LGGjBMirCC8Dg","12/12/2012",1
"17716","SlfYViI3I4c3JM4yeMg_eA","1/12/2011",1
"17717","SlfYViI3I4c3JM4yeMg_eA","2/11/2015",1
"17718","SltMKE5ovjMuWnq4KNASCg","3/22/2014",1
"17719","SlwpbvRf-PWwTJ88lfmqIA","2/26/2015",1
"17720","Slzu6z8h3ZwnMIT8gyBXEw","1/24/2016",1
"17721","Sm-Gdg7KXjeL3LG70GFiIg","8/6/2015",1
"17722","SmCoEgDvge0LCq3OUE4hyQ","3/10/2016",1
"17723","SmH8jBgXJWKE7uA1aUtFGw","2/6/2015",1
"17724","SmW3giiS6Fez-FIKrHDyhA","11/16/2015",1
"17725","SmW3giiS6Fez-FIKrHDyhA","11/8/2015",1
"17726","Smmh8YY2VQNPx5m47NOl1A","12/24/2015",1
"17727","SmshJYPrDv63gAwRbo2UQw","1/16/2015",1
"17728","SmubhIn75DilRqED-QTdeA","2/22/2015",1
"17729","SmubhIn75DilRqED-QTdeA","6/8/2012",1
"17730","SmvI8_Rb1TR6E0suVabEwg","5/13/2014",1
"17731","SmyaOU0rYRZCcjLNxeax2Q","10/30/2013",1
"17732","SmyaOU0rYRZCcjLNxeax2Q","6/7/2013",1
"17733","Sn3R5s1iN1WbJ05FKkVmZA","9/7/2015",1
"17734","Sn87vnxS8a6iTqhotw969Q","12/6/2014",1
"17735","SnAG2tTP5yMJRe01gh8wHA","1/4/2011",1
"17736","SnYZYBm3-bnnI3WQYRAUxw","1/9/2016",2
"17737","SncnYooHNdVQD2txTvA6fg","3/23/2016",1
"17738","SndvLx_iEfZUJjwGu7WCnA","1/30/2016",1
"17739","SndvLx_iEfZUJjwGu7WCnA","7/20/2014",1
"17740","SneD_iSRbuSZp9akaaVoMQ","5/4/2015",1
"17741","SnlqyBNrOZTLAwM9qkTeJw","7/31/2015",1
"17742","SnoySMB65aIa_HDZirEwPA","3/19/2015",1
"17743","So-pfB_yNAndGvnVhOnfoA","8/13/2014",1
"17744","So0dNLBzqswnhRoIl-1zFg","3/17/2015",1
"17745","SoDd32fi7JAgg38IyccmOg","4/12/2015",1
"17746","SoJnbWZA3v29WsT_LwkmVA","4/27/2012",1
"17747","SoMkitd9oz0ylwHdgvh_pw","6/1/2015",1
"17748","SoMkitd9oz0ylwHdgvh_pw","6/2/2015",1
"17749","SoSA6f9M_2kW_eBSh0L45A","7/31/2015",1
"17750","SoSA6f9M_2kW_eBSh0L45A","9/30/2015",1
"17751","SoYLs4JEsxXUSloQaY9M-Q","9/19/2015",1
"17752","SoZymVjdBMTp_HtuNpaXQQ","5/22/2015",1
"17753","SoZymVjdBMTp_HtuNpaXQQ","6/20/2015",1
"17754","SoZymVjdBMTp_HtuNpaXQQ","7/26/2014",1
"17755","Sor6StRxHjXA45-i3yjKog","2/16/2013",1
"17756","SpAhfdfrCb9QbJUIRq5XnA","7/17/2013",1
"17757","SpQ7pdhn0Ya3-aSW5cc4VQ","10/28/2013",1
"17758","SpSdB2dqXzuzeW4HtrG9Rw","11/5/2015",1
"17759","Sp_C9CAohP0KuxAC1-piCA","3/7/2014",1
"17760","Spfm_GaiatGUAj3qS9cv5g","5/28/2010",1
"17761","Spl6-HZM476fXFadiEQ6Og","10/3/2013",1
"17762","Spl6-HZM476fXFadiEQ6Og","2/16/2014",1
"17763","Spl6-HZM476fXFadiEQ6Og","4/10/2014",1
"17764","Spl6-HZM476fXFadiEQ6Og","5/11/2014",1
"17765","Spn9ExmN71dI2A9zV1ZjEg","6/19/2014",1
"17766","Spp0HwAOMtRXk2_v_Ia12g","12/2/2010",1
"17767","SpqiEAc9DzS5TMX-gohfXg","2/21/2016",1
"17768","Sq2dG36LrMZKgv2XnbrMSw","6/30/2015",1
"17769","SqPBiBQjuNW8c1h7E8wc5w","11/30/2015",1
"17770","SqRBzy4tgEK1yAlmHXN-JA","10/11/2015",1
"17771","Sq_Y4De2Gs-Q7DBEDx2_QA","2/19/2015",1
"17772","SqcAMzp9KbcXrt8FbftZnw","3/16/2016",1
"17773","Sqk29-5e0CPv0rsNHNecXw","12/9/2015",1
"17774","Squ1IHlXVSOmz1_3BIrzPw","9/26/2015",1
"17775","SqvYV_CgKMnNJNObfyvigA","5/30/2014",1
"17776","SrGWc2u4sAamNJBxunjDoQ","10/16/2015",1
"17777","SrSbrxZ379Mucot3Vpr9pg","10/21/2014",1
"17778","SrVg0G9jlAEyfEbdr6IeQw","2/19/2015",1
"17779","SrVg0G9jlAEyfEbdr6IeQw","6/21/2015",2
"17780","SrVg0G9jlAEyfEbdr6IeQw","7/31/2015",1
"17781","SrYL-ED_CI46GBZSIWfCCQ","11/21/2015",1
"17782","Sr_l6-Inrzteo4b9MH_GUg","12/6/2007",1
"17783","Sra7ZXaY_lGedJ8AxSzGBQ","5/6/2015",1
"17784","SrgIU-AISymRDuF_M8x5Pg","6/10/2015",1
"17785","SrhnHSoZh8jj_lE36NQGNg","6/20/2015",1
"17786","SrtKnqrn4r2JVGhBpW3Gsw","10/2/2014",1
"17787","SrwNxTUL86NmGLNbn8BMjQ","4/22/2015",1
"17788","SryyF9u0Tzuzp6SriRye6A","2/24/2016",1
"17789","Ss4CC-vf1_kMjTvDmTjzWg","8/23/2014",1
"17790","Ss5g2mNZnfMToy_s1slz9Q","4/14/2013",1
"17791","SsBvJ4hcyHxEF-0wbzMmOw","6/29/2015",1
"17792","SsI_QMgxU7mRCdiuBKIidA","4/10/2015",1
"17793","SsPHyX-ffDpHOmlHU6hs2Q","11/4/2015",1
"17794","SsYqzAIjLV2zEfSyzSi05A","1/29/2013",1
"17795","SsZ_CnnRayEZYIs9_mCnPw","2/23/2016",2
"17796","Sshiur5aqMJFovU3oBgdfA","1/10/2016",1
"17797","Ssie9XXFu5cDiHHv6f6tWg","1/21/2015",1
"17798","Ssjruf2XmW7w-EP73eJo3A","4/16/2014",1
"17799","Sslglt_R_q9mCV9--bueTg","1/2/2016",1
"17800","SsqpfcUzml_jYoX87SoatQ","8/20/2014",1
"17801","St45txkqRMxA87Dk9vLFDQ","1/28/2016",1
"17802","St9j0px_D0BMFtZwyRbsxA","10/7/2014",1
"17803","St9j0px_D0BMFtZwyRbsxA","3/25/2014",1
"17804","St9j0px_D0BMFtZwyRbsxA","4/23/2015",1
"17805","St9j0px_D0BMFtZwyRbsxA","8/2/2012",1
"17806","StFMfsW_beK9gW9ahOclJQ","7/15/2015",1
"17807","StL5eMOivxl7choGETDbaQ","12/29/2014",1
"17808","StLAWiLAmxDn7dGKzT3foQ","3/26/2015",1
"17809","StXA3YZkZ9PyO5PGXXdtOw","1/17/2016",1
"17810","StcArlfrWCwurCUEprQriw","9/27/2015",1
"17811","Stcyb2jSTDD150CxIxHFpA","8/15/2015",1
"17812","StmQVmFndTNwn57hmOMTQg","9/5/2015",1
"17813","Su-5E1qiOarJOMq3Uybgag","4/10/2015",1
"17814","Su4z7rPev2G0ALZx6PBwrQ","6/25/2014",1
"17815","SuD14KbCpl2PLCH877ZbDw","9/14/2015",1
"17816","SuQNRxXFrdODU3FxyekguQ","11/3/2013",1
"17817","SucDPUS0RsyxMvPNa2VCWA","8/9/2011",1
"17818","SudOzrrScfip4TjoYlnnGQ","11/29/2009",1
"17819","SugPc25Sg8Xvu15NaRwM5w","9/14/2014",1
"17820","Sv-Vt8mGTRG3_JK3rsS2Tw","9/29/2014",1
"17821","Sv944WIaH-1UDzWjA-qbNQ","11/29/2014",1
"17822","Sv944WIaH-1UDzWjA-qbNQ","2/12/2015",1
"17823","Sv944WIaH-1UDzWjA-qbNQ","4/18/2015",1
"17824","SvVXEZyEEcxKr-EWg33iVw","3/9/2014",1
"17825","Sved0VuQ9GEMdpRsIzlm-A","3/12/2015",1
"17826","Svqbnw73m761wHZw2vitTg","2/18/2016",1
"17827","Svqbnw73m761wHZw2vitTg","2/19/2015",1
"17828","Svqbnw73m761wHZw2vitTg","7/4/2015",1
"17829","Svv6VvMaXLUKEx-i8peftA","1/13/2016",1
"17830","Svv6VvMaXLUKEx-i8peftA","3/14/2016",1
"17831","Svv6VvMaXLUKEx-i8peftA","3/16/2016",1
"17832","Svv6VvMaXLUKEx-i8peftA","3/18/2015",1
"17833","Svv6VvMaXLUKEx-i8peftA","5/15/2015",1
"17834","Svv6VvMaXLUKEx-i8peftA","7/31/2014",1
"17835","Sw2KBX9KvHN4mNySEl-0iA","9/14/2015",1
"17836","Sw3hiQzfIi_RdxwAUQrUHw","1/10/2015",1
"17837","Sw4_WgoO8R5WfMLE-_pFpw","9/28/2014",1
"17838","Sw9pcPNxMXtxflnFXenu4Q","5/24/2014",1
"17839","SwGNBO2yrRrxb5VRwjaDrQ","5/22/2015",1
"17840","SwTvvW0oLfhnYcthb8N3sg","4/2/2015",1
"17841","SwZ2lucRx5E1pBPowBefbA","6/12/2011",1
"17842","Swn0CivnIAgFRJQPb08q4w","3/27/2016",1
"17843","SxJdibOWwdBDckL7k7jchA","8/15/2011",1
"17844","SxNgnfISbfEHA7cJ-8O5ow","12/10/2012",1
"17845","SxOaRX3GTF5Uc1G-o_2pqQ","11/13/2013",1
"17846","SxPzIBccz6eSy0Rt42QHrQ","1/3/2013",1
"17847","SxbjSbkT-rpWxP6bDg8K5Q","7/2/2015",1
"17848","SxdvFMthVWvPchYKl-N1lQ","4/29/2015",1
"17849","SxhwUg-AGhzJg8pCpqG6Qg","9/26/2011",1
"17850","Sy4XkN469MOTMOGVkT_e9g","9/25/2012",1
"17851","SyNRAvlJ6Cors8nTX2Cjig","8/16/2014",1
"17852","SyQ0qvgFujFhik5z7b_oxw","3/20/2015",1
"17853","SyZfp-cpxT86nf4VL1l8qw","11/28/2015",1
"17854","SybE0bhQxerWt4DUeFAn_w","7/2/2015",1
"17855","Syfg7ush9XI4pnW2DtGR2w","8/3/2015",1
"17856","Syk2QZijaDV-epn7CvgEig","3/15/2016",1
"17857","SyqJR26D1Rd-UnqeL-cquQ","8/29/2013",1
"17858","SyyuhSQpz2gijNp_ZXmK1w","4/10/2015",1
"17859","SzBWBv_jS-asfmyYbcGnDw","2/29/2016",1
"17860","SzCqxViyaSymzRsqo-qhmg","1/11/2016",1
"17861","SzLLjtwUFri-yZIhTjotaw","10/12/2015",1
"17862","SzTgQoQLHwcYha3kdxvlig","3/13/2016",1
"17863","SzuboaON2r5b666eNwYiXA","10/31/2013",1
"17864","SzuboaON2r5b666eNwYiXA","2/15/2014",1
"17865","SzuboaON2r5b666eNwYiXA","6/20/2014",1
"17866","SzvCdJhlI80uC-1lm5GJEw","4/22/2014",1
"17867","T-GiyPmQFFNBfIBw-6kw8w","3/27/2015",1
"17868","T-SuUJIfRBpY0IJLCmUlRw","1/28/2016",1
"17869","T-lMYDQPgi0t97wCbcku4w","12/7/2015",1
"17870","T-xfLUuSYkZMQIupsEYgVQ","9/5/2015",1
"17871","T01sNiSbEEnbC5p8KbeX_w","10/25/2015",1
"17872","T0GQJnjLRB1PHUV5zXG2dA","2/1/2014",1
"17873","T0JqA8nF424KKGBh4mKv4Q","11/1/2014",1
"17874","T0KfBxRRSdT1SbJIwQB8Jw","8/5/2014",1
"17875","T0ornh2CSu6EOfmjZPi0Qg","6/25/2015",1
"17876","T0tKo3uoKFY9e0lZaxmWkg","12/9/2015",1
"17877","T0ubpy-MivWEHhND6nI43Q","2/22/2015",2
"17878","T15hYGVS_uDAH3gZcYXwRA","5/1/2014",1
"17879","T15hYGVS_uDAH3gZcYXwRA","6/9/2015",2
"17880","T1IsRFxp7BOdeBDcyhzQAQ","1/22/2016",2
"17881","T1UzTCJt-IQCTECHU4Pj-A","11/26/2012",1
"17882","T1Wb-4u5Yrz-aTFWqnWGIA","3/18/2016",1
"17883","T1XHD7Vs8dnLWau5jPMjOw","1/17/2016",1
"17884","T1gjETstgMuNAoetpJDIUQ","2/15/2015",1
"17885","T1i2q0-GD0BVm1_l2LTPag","4/8/2013",1
"17886","T1mpaNS6m52QXuTP11HwOA","5/4/2013",1
"17887","T1sPmJJpduRvbV1aYob8VQ","11/19/2015",1
"17888","T1xvoaG8GMb_pc5AA3GcGw","4/19/2015",1
"17889","T1yD4D0Ot5q-gwQzYG_wxA","5/29/2015",1
"17890","T2-uzv2NI9Jk-hEDV1WrBg","10/15/2013",1
"17891","T2-uzv2NI9Jk-hEDV1WrBg","10/17/2013",1
"17892","T28_3gHnyBhpqlY8t0E7Lw","8/5/2015",1
"17893","T2SWxnvPxS8PYnQUwOX6Kw","11/15/2013",1
"17894","T2SWxnvPxS8PYnQUwOX6Kw","7/15/2015",1
"17895","T2c7EjnklE8EuEbpsKl10w","11/2/2014",1
"17896","T2jKKTeWDoHQfCilPkh9Gw","3/13/2016",1
"17897","T2zL-LKcpoTXVnZdtWyUjA","11/15/2013",1
"17898","T2ztNwI1YD87gPFOpLAF3g","1/20/2012",1
"17899","T2ztNwI1YD87gPFOpLAF3g","7/24/2012",1
"17900","T3K7I_6StnkT0_z67PbVlA","9/21/2015",1
"17901","T3ObuF5M3gkdsxGQsVS4QQ","3/29/2016",1
"17902","T44q47n5B6LP_YOLgwZpkA","10/16/2011",1
"17903","T49hqBcDouAx8hlGK4F0Hg","3/2/2015",1
"17904","T49hqBcDouAx8hlGK4F0Hg","3/5/2015",1
"17905","T4DNO48VvyxV3bgUOQu6-Q","3/9/2014",1
"17906","T4W7CgBeAWZ8fBuORQqbqw","11/21/2014",1
"17907","T4b1j15xZQVzizEssjUAkw","3/18/2015",1
"17908","T4r0iYjHEeXU1DdAt3htaw","3/8/2014",1
"17909","T4tpzIY89uiYS_vJm8u5gg","10/12/2013",1
"17910","T5US6ORQ7qlaoXsWr6M-aQ","8/3/2010",1
"17911","T5Vb-cIw41bcG87phSrQTQ","7/22/2014",1
"17912","T5m9XMu0tD2s4sBMApQiNQ","6/17/2011",1
"17913","T5qVAgp15o_r1OK-_AOakA","2/11/2016",1
"17914","T6Jgpq_tRfrJvmBNzfBQwQ","9/19/2014",1
"17915","T6RqPb7EhSty7OM2P8SF_w","7/10/2014",1
"17916","T6T0-muC1KFp0c9xEk1bbQ","9/27/2015",1
"17917","T6ZPPLc62GwrlDuo1UGQuQ","2/14/2016",1
"17918","T6ZPPLc62GwrlDuo1UGQuQ","3/20/2015",1
"17919","T6gJyJWU5BjjpXr30maNBw","1/22/2016",1
"17920","T6gJyJWU5BjjpXr30maNBw","4/9/2014",1
"17921","T6gJyJWU5BjjpXr30maNBw","5/10/2015",1
"17922","T70WidwbZzmR2hDvuVxR4Q","11/13/2011",1
"17923","T73T_McqJhslIt9jNdNG1A","12/31/2015",1
"17924","T74EmB1Xv0WLn_1hiBkQzQ","3/14/2011",1
"17925","T74EmB1Xv0WLn_1hiBkQzQ","4/12/2014",1
"17926","T74EmB1Xv0WLn_1hiBkQzQ","7/15/2011",1
"17927","T7Kj_39WN-l55GxezJmAaQ","1/7/2016",1
"17928","T7Kj_39WN-l55GxezJmAaQ","8/7/2015",1
"17929","T7Rrmb7fKcU-b0XePl8scw","6/19/2010",1
"17930","T7RxygC5N7aAZd2UuT0YWw","10/20/2014",1
"17931","T7RxygC5N7aAZd2UuT0YWw","12/15/2014",1
"17932","T7RxygC5N7aAZd2UuT0YWw","3/26/2016",1
"17933","T7SUH0NAnPRIEreAwe2Bcw","2/26/2015",2
"17934","T7T0EgNko_VSyhCXVv-9pg","12/14/2014",1
"17935","T7UBGU82eepMLwB1H6E3Qg","4/26/2012",1
"17936","T7YcQpOlnDACwcKMBwylog","10/10/2012",1
"17937","T7b7C0ANn6j8cmPOnQHcrw","5/9/2015",1
"17938","T7hmyC-CO173Ve5eboYptQ","6/8/2015",1
"17939","T7jaAX2JqRDImC6tX0LiHA","4/17/2015",1
"17940","T7jaAX2JqRDImC6tX0LiHA","4/6/2015",1
"17941","T88gyeZYv9ZIrl0esS-ceA","7/6/2015",1
"17942","T8BNlXrZIeO8zMP8VQHx8w","12/8/2015",1
"17943","T8GvoIw7p4EEisT4W8X90Q","9/5/2015",1
"17944","T8QoOJIkLk_EaXie2Hpa-Q","1/13/2015",1
"17945","T8mx7YipjyF9-qP8aiEHBQ","12/6/2014",1
"17946","T97A8ikm7-mL4jjYP249hQ","1/10/2015",1
"17947","T9G3F7YTIBx0Noq-6RpBCw","8/14/2012",1
"17948","T9GKQoyeFcsQXLf-tlhxvQ","3/3/2015",1
"17949","T9pUaR2x6ed07kBGW7p9Xg","11/22/2015",1
"17950","T9stXDcOucona8jDu7YLTQ","8/20/2010",1
"17951","T9t0qy1YvoTW_78smnEq3g","2/12/2013",1
"17952","T9u3P0dVpQobnlAIIF2b0Q","12/31/2014",1
"17953","TAHcCcsg5t9L9F59d-zLcA","11/14/2013",1
"17954","TAJ-jIhTcYMnHMzdDQucKw","6/7/2010",1
"17955","TAMFV4SibfK3R4O38seQ7g","4/10/2014",1
"17956","TANLt7nvxoI6dLtDiC3K2Q","7/27/2013",1
"17957","TAWIU6Y6dchbpxIzL5lhQg","11/11/2014",1
"17958","TAfFzY3H9_7phaNT_zyEQA","2/24/2016",1
"17959","TApcHg9kGUAeV46COTVvdg","6/18/2013",1
"17960","TAwEo8xAXdzUckrhQBPOtw","5/7/2015",1
"17961","TBNX4u7Kpoc8BXBnzLs2Jg","8/4/2015",1
"17962","TBjC-1WmfY66FYAidjkkzQ","10/23/2015",1
"17963","TBjhusONV1T2Df_bBiLzUA","11/2/2014",1
"17964","TBqjzQb6-w1xJEO2PdlbWQ","12/27/2012",1
"17965","TBwAucrbTkqFS4ebSC3O_Q","3/27/2015",1
"17966","TBwAucrbTkqFS4ebSC3O_Q","7/9/2015",1
"17967","TBwAucrbTkqFS4ebSC3O_Q","8/23/2015",1
"17968","TBwDhOuXoyKYpElYCJS69Q","8/12/2012",1
"17969","TC5L82DyHMFjo1vRurV12w","12/22/2014",1
"17970","TCJMIdQSoSd8sWs3fwuJKg","12/18/2015",1
"17971","TCSXncF0dOJUn-2wZxUaVQ","2/1/2016",1
"17972","TCVeegZrs1SKV-tt-Jn_GQ","4/1/2015",1
"17973","TC_DapaOaGuliHkuY2lUCg","3/20/2016",1
"17974","TC_QQvX4LWGEYSF6kPe40A","3/1/2016",1
"17975","TCh0yCBIsukuqxgvX0WlyA","11/5/2014",1
"17976","TCmZdfN5EQmir2gAf4d96w","12/6/2012",1
"17977","TCqt-jX2E3DBX3sdzSwvkQ","5/5/2014",1
"17978","TCu0ACGoasZnCmjLgW_Rbw","2/7/2011",1
"17979","TCyIxujv1k0Dw9U46njo9Q","3/29/2016",1
"17980","TD6-M2zL5HlJbK4f8SJh8A","6/3/2014",1
"17981","TDDTEMFlPZ_6ezBFHv-hNA","8/30/2014",1
"17982","TDHMoe4JXKhD-M4FRqja4Q","3/12/2016",1
"17983","TDUK7j_XHX1GdNYps8aNNw","10/22/2013",1
"17984","TDUK7j_XHX1GdNYps8aNNw","2/18/2014",1
"17985","TDUK7j_XHX1GdNYps8aNNw","2/23/2015",1
"17986","TDUK7j_XHX1GdNYps8aNNw","9/10/2013",1
"17987","TDUK7j_XHX1GdNYps8aNNw","9/25/2015",1
"17988","TDYYc4EU4gdmtjQjH-_Q3g","11/2/2015",1
"17989","TDYYc4EU4gdmtjQjH-_Q3g","12/13/2015",1
"17990","TDboCaAKarL5qjMViB4HEA","10/28/2013",1
"17991","TDboCaAKarL5qjMViB4HEA","10/28/2014",1
"17992","TDboCaAKarL5qjMViB4HEA","10/30/2014",1
"17993","TDboCaAKarL5qjMViB4HEA","3/20/2015",1
"17994","TDlxcMzwRef6RavAbHVOdg","9/18/2014",1
"17995","TDlxcMzwRef6RavAbHVOdg","9/19/2014",1
"17996","TDlxcMzwRef6RavAbHVOdg","9/20/2014",1
"17997","TDlxcMzwRef6RavAbHVOdg","9/30/2014",1
"17998","TDolY5V9kO9WZioSGML8GA","1/8/2016",1
"17999","TDolY5V9kO9WZioSGML8GA","10/8/2013",1
"18000","TDolY5V9kO9WZioSGML8GA","11/16/2015",1
"18001","TDolY5V9kO9WZioSGML8GA","2/19/2011",1
"18002","TDolY5V9kO9WZioSGML8GA","3/12/2014",1
"18003","TDolY5V9kO9WZioSGML8GA","3/16/2011",1
"18004","TDolY5V9kO9WZioSGML8GA","3/21/2016",1
"18005","TDolY5V9kO9WZioSGML8GA","5/24/2012",1
"18006","TDolY5V9kO9WZioSGML8GA","5/28/2014",1
"18007","TDolY5V9kO9WZioSGML8GA","7/15/2013",1
"18008","TDolY5V9kO9WZioSGML8GA","8/19/2012",1
"18009","TDrnz3pg-LLVGwv8mB-kgw","11/20/2014",1
"18010","TDt76PTyWYCtx8czqpl4Zg","12/14/2014",1
"18011","TDt76PTyWYCtx8czqpl4Zg","9/2/2015",1
"18012","TE6rb36qtqV1WLKxrfIu8w","12/9/2015",1
"18013","TEDBr4Pd3rZ-j16qr5afHQ","3/14/2016",1
"18014","TESu3e0d0thT7fTClT50ew","1/4/2012",1
"18015","TESu3e0d0thT7fTClT50ew","12/1/2013",1
"18016","TE_xAccu3uNTYPbKK0qR0g","8/2/2013",1
"18017","TEgy9zyHhznn6HS4Ffr0AA","1/22/2016",1
"18018","TEjaLD69u1gAYTvtfVkG6A","1/16/2015",1
"18019","TElcctE6IbkDliE3H-j-Mw","10/11/2015",1
"18020","TElrSXVXrwDk4Czg0Q5meQ","10/24/2015",2
"18021","TElrSXVXrwDk4Czg0Q5meQ","12/28/2015",1
"18022","TElrSXVXrwDk4Czg0Q5meQ","2/25/2016",1
"18023","TElrSXVXrwDk4Czg0Q5meQ","3/17/2016",2
"18024","TElrSXVXrwDk4Czg0Q5meQ","3/27/2016",1
"18025","TEn3tSHfd9fA8HQhyj2fow","3/23/2016",2
"18026","TExeP6aRPfWFyXSt3cKLtw","1/14/2015",1
"18027","TF5muTul27gQxxv71K3eAA","3/13/2016",1
"18028","TFWWZwQvUW3hh610o3bZtw","7/6/2015",1
"18029","TFZelgsnHT2XkdGoYzVRcA","4/12/2015",1
"18030","TFqj0YHI02H7aPEr1uAfKg","3/25/2015",1
"18031","TFrhVYCoS_yR8RazladrOg","6/8/2015",1
"18032","TFxQziNX2Ku-3CCj-B1F-g","9/7/2014",1
"18033","TGfyaLmrM0dvz7d1xMTg0A","6/15/2015",1
"18034","TGfyaLmrM0dvz7d1xMTg0A","9/14/2014",1
"18035","TGunZ1W-3dtIuEbv1qionQ","7/24/2014",1
"18036","TGvTN0YocW-LnDrV1RmtgQ","4/29/2015",1
"18037","TGyfHtde_JI6y7ch-mnSuQ","2/12/2011",1
"18038","TGyfHtde_JI6y7ch-mnSuQ","4/25/2012",1
"18039","TGyfHtde_JI6y7ch-mnSuQ","9/23/2013",1
"18040","TH-qgNobeoh5G1chVwoteQ","12/2/2015",1
"18041","TH0VJMjk2pIVUqWIzGStWQ","9/15/2015",1
"18042","THAlkvJtSuILFNxgmeAyzg","1/14/2009",1
"18043","THFpoRvIFDKPY7u6lBUtdA","8/5/2013",1
"18044","THGE54HO4ZyioEBv8d6bog","5/26/2014",2
"18045","THU4JV-Gk14UNfqCfwKkWw","4/14/2015",1
"18046","THd1G0QlrGtWUlWc8AQvzA","9/20/2015",1
"18047","THqdHFCLN9WhwourkCL2lw","11/23/2015",1
"18048","THu0AvZC6yQspkNzHIAscw","8/19/2015",1
"18049","TI6du0PzuJ9wEoUyhLvDsQ","1/5/2015",1
"18050","TI6du0PzuJ9wEoUyhLvDsQ","11/15/2012",1
"18051","TI6du0PzuJ9wEoUyhLvDsQ","2/13/2015",1
"18052","TI6du0PzuJ9wEoUyhLvDsQ","2/20/2015",1
"18053","TI6du0PzuJ9wEoUyhLvDsQ","2/25/2014",1
